ION,NaCl+alpha_1200,NaCl+alpha_1500,NaCl+alpha_2100,NaCl+alpha_240,NaCl+alpha_2700,NaCl+alpha_300,NaCl+alpha_540,NaCl+alpha_60,NaCl+alpha_600,NaCl+alpha_900,NaCl_1200,NaCl_1500,NaCl_2100,NaCl_240,NaCl_2700,NaCl_300,NaCl_540,NaCl_60,NaCl_600,NaCl_900,alpha_1200,alpha_1500,alpha_2100,alpha_240,alpha_2700,alpha_300,alpha_540,alpha_60,alpha_600,alpha_900
58.0057,0.46118320136,-0.232700814254,0.219847307043,0.373492859269,0.42734391352,0.281622732723,-0.2744633555,0.559133195613,0.334203846176,-0.0431041357118,-0.0542257133945,-0.263182966527,-0.370523746972,-0.0183589494642,-0.243976020207,-0.165894290413,-0.11464466703,0.00649483784608,-0.200794887319,-0.0622031904048,-0.0573140575833,0.0422437376185,-0.232573236513,0.0688459969452,0.00556417877151,-0.171556175432,-0.273271890366,0.303155171198,-0.177073166723,-0.240161937981
59.0135,0.536218125041,-0.0682881283623,0.323801126372,0.401876857168,0.479356973914,0.292800947436,-0.2215684037,0.693329428218,0.389587032092,-0.0463851993722,-0.020460271064,-0.0598960369672,-0.232043771169,-0.0430318083186,-0.15318134175,-0.129431293541,-0.123316658324,-0.0743860838949,-0.143402261341,-0.027429784961,0.12730350125,0.108216526923,-0.573970017978,0.04857541582,-0.170596162271,-0.647899221566,-0.420445865575,0.194611387054,-0.0438422430387,-0.0041405580912
71.0135,0.430217247111,-0.136430084052,0.311382994859,0.382913602952,0.419902625153,0.321315550157,-0.233813210546,0.663370873732,0.235468438492,-0.129937500196,-0.0818086766995,-0.0668534677916,-0.069960753459,-0.0466448122423,-0.0283434797066,-0.0954852392032,-0.104407546809,-0.0402563482031,-0.0352498027797,-0.00259106470268,0.149076411276,0.115899902531,-0.535230201611,0.0290434256375,-0.063245071922,-0.679914869325,-0.37404058631,0.127481850809,-0.0735613978973,-0.0788676496542
73.0292,0.109115910435,-0.0775072264104,0.229788196865,0.127325246026,0.329136315191,0.0401930394675,-0.126274579541,0.146123896394,0.106521699689,-0.0667125829609,-0.0419659748658,-0.12782418294,-0.0181472811639,-0.0111620876145,0.0966284211668,0.0904014163771,-0.209784068006,-0.0167671825899,-0.158803635474,-0.0368356817579,0.0685854671978,0.172461231217,-0.121029719391,0.0520759518556,0.0550834499696,-0.162527870752,-0.174311465802,0.0928779844423,0.154916478673,0.0902195621311
74.0244,0.234461343282,0.171122477915,0.315847412853,0.619044979772,0.312780810344,0.535625364764,-0.0844379226751,0.417069183157,0.492833672368,-0.104906439284,-0.460734155314,0.349300411045,0.28810929789,0.18517727526,-0.106234157981,0.0662544723516,0.0614954827867,0.26224842613,-0.17918191764,-0.168142059,0.882241310531,1.0966443313,0.257538558382,0.508903620137,0.65381463691,-0.063782275859,0.240530184169,0.480597727159,0.643466297243,0.660382397225
87.0087,0.465639876786,0.205999608704,0.409141593114,0.365858503846,0.683314513984,0.263323234139,-0.0445528403686,0.63533963773,0.421965546596,-0.0422813418586,-0.220992861385,-0.0891352677299,0.0520741663293,-0.218948160478,-0.206761466141,-0.248647696028,-0.357898114464,-0.139664797554,-0.210309792837,-0.199746439121,0.0318223399755,-0.0580720792987,-0.601876823651,-0.0157640973715,-0.157495577281,-0.586082113328,-0.402854819293,0.128421571275,-0.244830942466,-0.104184324669
88.0401,-0.0272510893231,0.00748710575379,-0.127930257822,-0.104745673671,-0.0424982075119,-0.0873789596731,-0.005236360313,-0.321422609231,0.0634395060606,-0.0166521022646,0.103166455738,0.217574421894,0.124818711179,-0.0158148631011,-0.0647269530445,-0.0105576749936,-0.147761390938,-0.190069109719,-0.188609679369,0.159355819257,0.113553761003,0.0257833517037,0.210184896533,0.119502591253,0.11669283272,0.241633900389,0.0285229285705,0.216632571542,0.177726110935,-0.0712808913849
89.0241,0.988475625956,0.26176641444,0.656489960832,0.715204122205,0.989684031368,0.54438412362,-0.0621674759741,1.10090449785,0.580696690648,-0.0183454118784,-0.106865495456,-0.0225439168546,-0.132324986545,-0.0185935213944,-0.110409743544,-0.0762518784985,-0.044852645287,-0.00366731145353,-0.00760348162464,0.0295148632259,0.138668668767,-0.0368836816543,-0.82267698732,-0.0146311205028,-0.142755815573,-0.784221323597,-0.668168791052,0.127333783596,-0.0601321845303,-0.013105007825
96.9599,1.49827088312,0.686141466706,0.998206172283,0.775010385622,1.52035066351,0.482675169051,0.483437033269,0.584570024189,0.798461040232,0.35342886723,0.0181303488011,0.0226426788645,-0.0833978548112,-0.0361737746088,-0.0517275030395,-0.0119102029798,-0.0515986427954,-0.069430633258,-0.0570177037991,0.0423425641067,0.204433870989,-0.00188952552462,-0.896941028696,-0.0371689554343,-0.212683780407,-0.903139420964,-0.671131002234,0.0660020697955,-0.0111108511411,0.0290429998305
101.0241,0.65120798021,0.0041511092775,0.437181352681,0.460089021293,0.659238770822,0.425345920821,-0.0970889366088,0.782284001885,0.391471598186,-0.119327344145,-0.0901621132103,-0.0628169522909,-0.166992514644,0.00150582513596,-0.0533754857545,-0.0806173307404,-0.0237444199534,0.0279864637009,-0.0741431811607,-0.00884187873119,0.166933179517,0.0271436092632,-0.631017836413,0.0325253688411,-0.180494751589,-0.698990497053,-0.472076286533,0.126278437736,0.0142590195702,0.0210650322935
102.056,-0.350893554623,0.516247104829,0.287723463517,0.195067596613,0.403344198325,0.100895477747,0.154936210216,-0.443416000672,0.217081046316,0.0807636066006,-0.322921979913,0.641404069036,0.870989016529,0.28004516811,0.207708378607,0.167653173762,-0.0388102991432,0.438681369114,-0.0187746016315,0.00855086787413,1.30341315244,1.34897017472,0.521363578127,0.470274997607,1.00738601354,0.0735514359349,0.752309881867,0.333291223011,0.754709029851,0.97987629129
111.0197,0.331263150048,-0.00676367931044,0.167425465483,0.325566089713,0.553680303897,0.351451808266,0.0582064135404,0.42937306874,0.401062996975,0.0370070119544,-0.112259500566,-0.0854960839542,0.00960924987145,0.128040179903,0.0876417282085,0.107465165338,0.0863865699141,-0.139659225918,0.0526796551373,-0.039719940268,0.0679415769874,-0.0683974499569,-0.506548527754,0.011321885031,-0.34276475234,-0.506032314925,-0.453896575549,0.0585093276835,-0.0241742147891,0.00344150290965
114.0559,-0.0639024901098,-0.104491919131,-0.151963136839,0.0825589637688,-0.110867272797,0.1614783157,0.159964300451,-0.243773700731,0.163157983179,0.0232025002057,-0.0175800347919,0.0952652394292,0.152613449935,0.200590077578,-0.0365591410838,0.197734812699,0.0290714095219,0.0203121187087,-0.108361611617,0.0303744137096,0.0673334239744,0.171971560322,0.145996811072,0.152899981447,0.179524561853,0.0391479118765,-7.54897761688e-05,0.240004576867,0.0204253542149,-0.0248022473292
115.0036,-0.380806528181,0.0460459591434,0.529852884326,0.0144634966679,0.595296966154,-0.129138169828,-0.596542788894,0.159339323242,-0.458999999588,-0.601484309555,-0.285805895999,0.892462153853,1.67604641099,0.133308537897,0.836314139624,-0.133293459618,-0.463312224173,0.347399222025,-0.466472964363,-0.208488734156,0.803603914004,0.926091565867,0.345148427619,0.414842185163,0.757614534219,0.0133033704114,0.539060553519,0.434548884123,0.491156522804,0.58782931448
115.0292,0.32212793224,0.0273736513162,0.0398394321749,0.0044607988175,0.15762519045,0.404461924789,0.184296027611,0.341000851235,0.355829098726,0.0567099700264,-0.0967294346007,-0.350535502268,-0.0754669094459,-0.150095047881,-0.231550407145,-0.122326695044,-0.0180251428993,-0.0754150452102,-0.151378259894,-0.0352114838483,0.0998748097932,0.00269941945918,-0.415707691807,-0.0619143425007,-0.0832191168286,-0.499025435182,-0.105759107364,0.127465308503,0.195160662655,0.138672565524
115.0764,0.00827223583965,-0.0135306692476,0.142864392116,-0.17834462061,0.181559338486,-0.212330674189,-0.121242147816,-0.000123133909717,-0.108074272481,0.0438724716648,0.0769796845851,-0.125983239232,-0.0697189675248,-0.158652342641,-0.0462627358447,-0.154243830776,-0.157454465271,-0.0878908537888,-0.21797351639,-0.0575217748933,0.136799869152,0.195749760219,-0.186915016712,0.0971827626233,0.23060440234,-0.307276276446,-0.0365149628359,0.0492053872264,-0.0541318824438,-0.0207590544544
116.0716,0.287540190357,-0.0664556568911,0.176512109723,0.223194877281,0.291722529167,0.155871693612,-0.0838198810359,0.354432228471,0.238813155727,-0.0317772086291,-0.0355506578795,0.00962832912279,-0.0434182987541,0.000685250103619,-0.0363973921553,-0.00891046250448,-0.0373379946626,-0.05431920562,-0.0626594737647,0.00582131106698,0.033738059824,-0.0972040388268,-0.551971480638,-0.0459151714984,-0.168535221307,-0.558474766145,-0.314706571055,-0.00995554523893,-0.113767830182,-0.0385065854986
117.0192,-0.150366465556,-0.138999453929,0.140392509871,-0.0479649147299,0.229725455965,-0.0757472373948,-0.138063435867,-0.115187656801,0.0301393079159,0.0147743982312,-0.0271146362373,-0.0355480974996,0.234930425778,-0.0249668189708,0.277601701264,-0.124204662438,-0.257650537901,-0.21440197252,-0.14717784438,-0.112574330227,0.091783261777,0.166033558832,-0.0234384982485,0.0560005646599,0.428675153428,-0.226586841713,-0.0767529160161,0.0371881683111,0.0686211103263,0.117997232187
118.0508,0.313354322799,0.293717601067,0.311080862444,0.692340503969,0.374361399391,0.672862685256,-0.0592432275767,0.606393006921,0.60416924612,-0.131155990702,-0.531038871897,0.374060379866,0.328441541402,0.179546783181,-0.142695025235,0.074750530359,0.0741777674791,0.330649019783,-0.15427433207,-0.209079463642,0.851323916757,0.97964191644,0.158744142816,0.489338492468,0.647447070572,-0.118418022035,0.490515202046,0.428738671064,0.564740066523,0.681554656058
122.0248,-0.126865771636,0.0684284707356,-0.118379619839,-0.0204727293902,-0.0101689916528,0.0150473895262,-0.0320136156067,-0.0991489298635,0.096608543519,-0.172222064328,-0.0518043800168,-0.0626422239149,0.0406241792877,0.0251801797098,-0.142126500289,-0.0329648779204,-0.11797002252,-0.320899286961,-0.325062420997,-0.0724027852351,0.0551376704181,0.194760289573,0.151309732858,0.260747948959,0.448662553849,0.0555648594334,0.195395628488,0.308614639944,0.00694619177175,0.0450426285459
127.0513,0.217884963851,0.817965704948,0.792114905645,0.633500674993,0.890713108728,0.577374368855,0.373132565075,-0.021469934383,0.63283708592,0.348866298224,-0.288807853774,1.09844249426,1.15994270416,0.483282268532,0.830987865951,0.438211400422,0.382190619318,0.542694662935,0.0765446008744,0.0820393724739,1.53523298181,1.75742182639,0.902114162336,0.694353743022,1.39462592468,0.291047288281,1.23009626109,0.554992575713,1.07839259654,1.27023964735
128.035,-0.113039217976,0.368069765634,0.201316491753,0.185115143534,0.267425779033,0.203088452384,0.0523816861879,-0.100202351751,0.172836272255,0.0320706316043,-0.280090348842,0.538713718082,0.721472890569,0.201959979075,0.214978258472,0.175623562491,0.0425692926877,0.287374605374,-0.0362717796641,-0.000522290919097,1.05666044692,1.16036546986,0.478521422888,0.378538775835,1.00579035478,0.115162542163,0.625804539366,0.30143210453,0.767857620396,0.83017331941
129.0191,0.0973650598726,-0.109761463448,0.25254205445,0.0155749955448,0.39906852704,0.0463282085981,-0.363710590814,0.354148055707,-0.0847551190504,-0.272140346528,-0.103712714122,0.211969501341,0.291479859876,-0.15270865462,0.123961206759,-0.11888032321,-0.218681303667,0.136926936746,-0.221194039855,-0.13735133215,0.434766877368,0.518207300829,0.101174992035,0.162939542769,0.453893128328,-0.191787678375,0.246140490783,0.17957827857,0.261953682569,0.306915133918
129.0556,-0.0829084453508,-0.0442913194177,-0.131937758036,-0.148476527969,0.0679204216381,-0.219769769352,-0.0691317100068,-0.0558495112497,-0.128508969244,-0.110128524351,0.0291014140514,0.025805374545,0.0585377737996,0.0177848298685,0.031743285363,-0.0991048610961,-0.0744226450315,0.06305216474,-0.177121205223,0.0277097196101,0.0928857977697,0.1363457413,-0.112633319993,0.0581794108289,0.248826023038,-0.220468538942,0.017762687678,0.0851835565729,0.0500498454293,0.11288146786
129.092,-0.0105063277478,-0.163318093083,-0.23120042549,-0.114359190631,-0.158288869654,-0.133665341282,-0.0552293910503,-0.237696286918,-0.0400853170676,-0.0763131668334,0.0176985457567,-0.247045508039,-0.20358833418,0.0255767443304,-0.134771753849,0.05636996612,-0.0761046796115,-0.177433257738,-0.295492990584,-0.10620918094,-0.207833285483,-0.127916676247,-0.444629553741,0.0300032502067,-0.139906833768,-0.298627363969,-0.0619912064691,-0.0622241184054,-0.150994651137,-0.234899302959
130.0513,-0.198700900784,-0.0587957103957,-0.0767368409449,-0.0278234448951,-0.121796691548,-0.0220354940585,-0.0542437960098,-0.160765489851,-0.0113248724298,-0.102080178194,-0.108537311152,0.0688909122625,0.0959253227219,0.00554454947165,-0.0508724610523,0.125073855491,-0.0940497550215,-0.0467430603966,-0.11885664115,-0.00303034402133,0.0941093004612,0.123819437487,0.105253427579,0.101027115705,0.110336848633,0.0770148830662,0.0549918098547,0.075327017523,0.126480103555,0.0543250124296
130.087,0.217855403784,-0.144353486579,0.0927141721162,0.225326377708,0.229312701038,0.244361121523,-0.0303079567806,0.317822930774,0.242834960967,-0.0877003380161,-0.146744452956,-0.0705567838432,0.0103639665033,-0.0167951998708,-0.0852622787662,0.0349862765341,-0.0280636066208,-0.0176292644047,0.00352402370388,-0.00861052276893,0.0685398332767,-0.0472691304459,-0.598620926326,-0.0238409947178,-0.184109887746,-0.59420290815,-0.336448659774,0.0362955367408,-0.00463885029965,-0.0184668172875
131.0349,0.262581101847,0.0702050667071,0.197302527432,0.156200903323,0.256323791066,0.0937747823843,-0.129844967339,0.254815214329,0.228106101738,-0.107605467359,-0.0554510639125,-0.0166029077502,0.101838397672,-0.0397121166243,0.0132103069632,-0.018888356237,-0.118026138035,-0.0898148425951,-0.0331224419017,0.0436219689451,0.0765812089045,0.0547560170027,-0.232437268946,-0.0149392342688,0.142307339618,-0.37197336965,-0.10383927948,-0.0729123907719,0.11391173417,0.127097066695
131.0463,0.140902753435,0.72020552888,0.595055514015,0.631961866113,0.656015529526,0.563162881826,0.148283683776,0.124847197751,0.5951581715,0.179980997773,-0.443304035811,0.901308610235,0.825847780506,0.415616185549,0.236115516629,0.332220027397,0.249280375729,0.651955216595,-0.0333248143289,-0.0234606952216,1.35778537431,1.56816484447,0.695818028386,0.591769105901,1.25412044762,0.120986789407,1.08760456239,0.442766369989,0.931989508022,1.1254713212
131.0825,-0.356185496537,0.968559615959,0.508431701647,-0.0105038773017,0.540624389615,0.0425306259286,0.611373641534,-0.563767920948,0.371692376026,0.532417653889,-0.146394299931,1.51673949838,1.82200022671,0.654755831571,0.451416098714,0.356973891043,0.592931555049,0.705413546625,0.563135293409,0.260036586174,1.6686309037,1.45517516495,0.328562218263,0.130305230511,1.12986840611,0.0743149323292,1.34635596134,-0.0327747660593,1.11531895198,1.2226147241
132.0302,0.381232663036,0.407395092733,0.33327428853,0.425202562147,0.48988877484,0.263848511536,-0.0194468337557,0.554893897811,0.398697576484,0.01279292553,-0.217409204892,0.462363085213,0.471871516176,0.104335486284,-0.135143791781,0.0799581835102,0.0065622864313,0.204615685067,-0.00839232631902,0.0769859722258,0.574645519283,0.514722057074,-0.381573778321,0.13430400595,0.181889459416,-0.434358235511,0.287131691105,0.0691435987512,0.338008950718,0.431422221716
133.0141,-0.725626636904,0.00465954301446,0.708677130297,0.05631421352,0.790667743357,-0.185176048804,-0.993886374697,0.238205752572,-0.820632834884,-1.06870184258,-0.474637213101,1.19773472585,2.08598193164,0.097923403534,1.13803830144,-0.251011536207,-0.721113276067,0.506678079994,-0.771408026164,-0.478658027882,1.06768623543,1.30173440146,0.707901448023,0.616785187195,1.19956484984,0.213582762642,0.922523788453,0.547982537673,0.66443375883,0.894038721767
133.0505,0.291528296497,0.337723598948,0.523415372645,0.397193397795,0.451147921867,0.425267941093,0.274978219135,0.284024969149,0.413292370245,0.177479611377,0.0729085789446,0.605099044998,0.397864630415,0.181735159027,0.297804301283,0.202726897214,0.122103152857,0.159693063719,0.0833289008184,0.0794191423039,0.353591329771,0.516849895618,0.197890970124,0.174220026914,0.509055526189,-0.296062769915,0.0478605751481,0.0568595671826,0.289409002409,0.298075557504
134.0473,0.361958411137,-0.18830591382,0.221691415493,0.234047652131,0.371812991574,0.145376638976,-0.125035521231,0.499381749175,0.214554816777,-0.0829926315579,-0.0432464561022,-0.13813217376,-0.196622995846,-0.0897678174004,-0.108295039327,-0.053772870389,-0.117812045428,-0.111755699274,-0.13932000272,-0.00352267363814,-0.0504232973966,-0.179065241632,-0.511693909217,-0.0640423840829,-0.194359535544,-0.518489516222,-0.201341687928,-0.0594957095255,-0.128561163713,-0.0816937865852
135.0451,0.305098339876,0.076896133968,0.448999784327,0.00545090153844,0.340922917428,0.330596074804,0.191202823529,0.224436399823,0.430684090274,-0.023935043398,-0.127191933778,-0.2516069611,-0.334887898319,-0.0747581019556,-0.259977413368,0.0358968988469,-0.276030287733,-0.157589288732,-0.0700400552002,0.0156836635312,0.36386829878,0.731323604231,-0.174198088278,0.0657207649483,0.541795913746,-0.176662775731,0.722259126902,0.171068617287,0.49537407928,0.344904907856
136.0405,0.112123161232,0.123806412529,0.271897040252,0.12542336766,0.135768199082,0.289076664209,0.284512844297,0.129497070075,0.296064427294,0.156161365945,-0.159713542181,-0.130026842999,-0.194235686776,0.0244730586177,-0.155194817242,0.0182814770564,-0.0428884023666,-0.161926596276,-0.166686953986,-0.00936960809378,0.169798052788,0.362019856758,0.120276837856,0.218099498753,0.435769916152,-0.0891694559336,0.40929392993,0.275762570487,0.216087404178,0.203930936447
138.9489,0.44689245901,0.269279554468,0.391942487852,0.213324098145,0.510813480885,0.109152572425,0.305229334672,0.0366307054927,0.248114373454,0.219024989521,0.0267345148697,-0.0415475066083,-0.102435597759,-0.0473187788091,-0.0671449878771,-0.0220889398315,0.0135599549394,-0.0326715270593,-0.00104690063916,-0.0201924027479,-0.0534120346262,-0.0647774567049,0.0171936500317,0.0444702811599,0.0254517836654,0.022425331581,0.0338593459548,0.0628034424693,-0.0720747451308,-0.0629344263322
139.9759,-0.0549357270191,-0.0939521288247,-0.156651672465,-0.162816347723,-0.159567062517,-0.174360352287,-0.0810392750715,-0.288209448753,-0.0544764546132,-0.13877065291,0.0167155645419,-0.0688218268722,0.0568731804813,-0.0829369006473,0.0809962253835,-0.0347086343505,-0.15381084482,-0.135876512835,-0.0966309666873,0.0226156421994,-0.0702670582157,0.0158736300603,0.341251045821,0.131497900631,0.243020957227,0.256411043822,0.17490823389,0.172696510622,0.165322779362,0.0193331770842
140.0113,-0.213315526429,-0.000198991379376,-0.1296846975,-0.162268141587,-0.13532724687,-0.0993967856082,-0.0898584515365,-0.250996783331,-0.0327627586323,-0.0229836645142,0.044710793984,0.120775592265,0.0996385843363,-0.00237277639508,0.123574308346,0.0655431949709,-0.0753089416318,0.152211660098,-0.0094759507904,0.026088539947,0.0291615458903,0.0709697944034,0.113321531677,0.0940446693826,0.128515365664,0.0759766816308,0.0710606554686,0.0576826426274,0.0562340368651,0.0798021820791
143.1075,-0.102170671806,-0.0644661660321,0.268256195891,0.002111559934,0.164840356695,0.0579352987433,-0.304445385399,0.0439858666301,0.0123607319155,-0.264128760146,-0.287616104326,0.0971264989993,0.127685131508,-0.0711868433028,0.0726003533705,-0.138625462498,-0.222349542823,0.0436266093269,-0.341093952734,-0.21652239969,0.38865831065,0.610877562198,-0.0344230181948,0.264351894313,0.598727686052,-0.390172408579,0.155518512317,0.188136980009,0.2409947144,0.260500084595
144.0665,-0.270037388334,0.604470190748,-0.145217390651,-0.0617130177378,0.132197565915,-0.126588618441,0.166906874995,-0.179944651359,0.0219721314569,0.172419003034,-0.183757123713,0.681555271091,0.912176485544,0.133821582051,0.216746402337,-0.0338441080418,-0.0956011802032,0.0449551357745,-0.0637531867915,-0.291871194424,0.739301161743,0.526786424488,0.132036390812,0.0167330038101,0.579329010789,-0.0304995920841,0.404295691685,-0.180382884793,0.441323321808,0.358597510485
145.0142,0.214492020153,0.155949916682,0.428196569631,0.245898926345,0.618295220163,0.213522711276,-0.0983491416914,0.358708431064,0.0532630826236,-0.168201906494,-0.00360925960503,0.269296667174,0.410805389305,-0.131380478241,0.285463664086,-0.105129572307,-0.239614443034,0.255875306738,-0.203680848662,-0.229097837302,0.374856412426,0.500655045787,0.00432799939356,0.116624715806,0.366521428019,-0.147098404261,0.268386007446,0.0942122239292,0.16802395532,0.394690689118
145.0618,0.313482413855,0.969106045855,0.988393224539,0.831200017356,1.18308387455,0.817761453746,0.419937859543,0.0903789891051,0.878852193778,0.367936584662,-0.382766629712,1.23379380862,1.39632419283,0.601722000241,0.88963150268,0.512762022532,0.536287006808,0.794653773476,0.137864374538,0.0781140573044,1.72638743931,1.9931912493,1.04830950137,0.792500041468,1.58776164853,0.331439393023,1.4470800361,0.62984057519,1.22717442777,1.43096372763
145.098,-0.53204198129,1.06690897348,0.379052977828,-0.0303526081985,0.401301708825,-0.189149209156,0.78422053462,-0.892709604612,0.361097524785,0.623287805615,-0.210662540314,1.68481413903,2.03768658892,0.780783143224,0.345406727441,0.383214278493,0.782937396025,0.88862673308,0.783314412233,0.416115631949,2.01059865086,1.64867502231,0.15998411541,0.217866752506,0.902573829072,0.335775901738,1.72510943897,-0.0831741318439,1.58303564062,1.68217397286
146.0459,0.0666525518213,0.607887200567,0.522620494479,0.487977156247,0.649407806996,0.350754448247,0.0322564947559,0.224765770004,0.442677732541,0.0828138375013,-0.488385201508,0.827886416298,1.08156438037,0.405508653118,0.307738271273,0.268009760889,0.154477824945,0.52642254358,-0.034793114959,-0.0120107705307,1.34617826996,1.48843712831,0.571327006599,0.48982796431,1.11607274217,0.00879241500663,1.06179245084,0.256068962918,0.938507976682,1.11610551934
147.03,0.224250949201,-0.137565684164,0.482826889899,0.155484304647,0.589810259502,0.0803174128627,-0.502181011104,0.731486718313,-0.0246597173013,-0.366728382231,-0.382661119806,0.109100672091,0.235351286683,-0.301000598531,0.030260654383,-0.344255719488,-0.397357954891,0.217152556645,-0.404797154488,-0.381821332557,0.51746718138,0.615199701126,0.124599508853,0.192151169817,0.746488213926,-0.183555750138,0.295728116302,0.237578122708,0.235491483682,0.391020221587
147.066,0.223461572474,0.517113570851,0.511719359612,0.398089725528,0.577623896406,0.416437745101,0.169438471331,0.24374157674,0.440357258034,0.133493645989,-0.106210898491,0.710562556616,0.857914703302,0.333022956187,0.37347122494,0.202472034429,0.177755641117,0.341421035567,0.13273671343,0.142518765136,0.666317186305,0.840050883338,0.321636669282,0.323775025329,0.806172849835,-0.174874612722,0.559718827791,0.225786942597,0.45625425554,0.560791390691
148.0439,-0.162684198967,-0.517532921529,-0.170353893379,0.263841982359,0.0783923077954,0.203707240063,-0.18235726309,0.35587387923,0.0558084885578,-0.438887778926,-0.468353712238,-0.369937246587,-0.0259270075054,0.0508777132484,-0.132044721178,0.0555943763798,-0.153607774571,0.0831882865817,-0.205998019923,-0.399785837391,0.196240288749,0.202203688132,-0.392700221528,0.0646566088768,0.0845520994119,-0.449519169862,0.0864292646679,0.0583484868417,0.14601968945,0.149919402493
